id_client,recence,frequence,montant,segment,label
CLT_02208,155,1,126734.36,1,A risque 🟡
CLT_02209,475,2,3715.41,1,A risque 🟡
CLT_02210,838,1,7088.01,0,Perdus 🔴
CLT_02211,904,1,9897.13,0,Perdus 🔴
CLT_02212,1032,1,20003.97,0,Perdus 🔴
CLT_02213,298,12,29395.07,1,A risque 🟡
CLT_02214,352,1,2999.68,1,A risque 🟡
CLT_02215,503,1,26440.98,1,A risque 🟡
CLT_02216,342,5,50374.64,1,A risque 🟡
CLT_02217,85,19,158345.01,1,A risque 🟡
CLT_02218,321,5,8648.02,1,A risque 🟡
CLT_02219,270,1,26440.98,1,A risque 🟡
CLT_02220,119,3,105171.29000000001,1,A risque 🟡
CLT_02221,105,4,4212.32,1,A risque 🟡
CLT_02222,530,1,21006.9,0,Perdus 🔴
CLT_02223,502,3,8785.69,1,A risque 🟡
CLT_02224,554,1,1400.46,0,Perdus 🔴
CLT_02225,669,1,9897.13,0,Perdus 🔴
CLT_02226,1019,4,25309.2,0,Perdus 🔴
CLT_02227,200,5,63321.6,1,A risque 🟡
CLT_02228,29,2,23327.33,1,A risque 🟡
CLT_02229,398,1,5470.55,1,A risque 🟡
CLT_02230,562,1,140410.73,0,Perdus 🔴
CLT_02231,915,1,26440.98,0,Perdus 🔴
CLT_02232,764,1,2419.66,0,Perdus 🔴
CLT_02233,957,1,17447.4,0,Perdus 🔴
CLT_02234,899,1,20003.97,0,Perdus 🔴
CLT_02236,130,1,26440.98,1,A risque 🟡
CLT_02237,834,1,140410.73,0,Perdus 🔴
CLT_02238,730,2,52203.61,0,Perdus 🔴
CLT_02239,957,2,23321.86,0,Perdus 🔴
CLT_02240,207,1,3920.56,1,A risque 🟡
CLT_02241,148,3,31628.89,1,A risque 🟡
CLT_02242,436,8,26003.329999999998,1,A risque 🟡
CLT_02243,421,4,29564.21,1,A risque 🟡
CLT_02244,544,1,3847.62,0,Perdus 🔴
CLT_02245,170,2,20929.41,1,A risque 🟡
CLT_02246,590,1,7321.42,0,Perdus 🔴
CLT_02247,1091,2,12656.11,0,Perdus 🔴
CLT_02248,485,1,2315.87,1,A risque 🟡
CLT_02249,720,5,148375.84999999998,0,Perdus 🔴
CLT_02250,169,4,21207.48,1,A risque 🟡
CLT_02251,387,2,2689.69,1,A risque 🟡
CLT_02252,206,8,16671.5,1,A risque 🟡
CLT_02253,762,2,18230.61,0,Perdus 🔴
CLT_02254,569,5,7693.24,0,Perdus 🔴
CLT_02255,249,1,5387.94,1,A risque 🟡
CLT_02256,756,1,6473.48,0,Perdus 🔴
CLT_02257,755,1,6473.48,0,Perdus 🔴
CLT_02258,342,6,15955.77,1,A risque 🟡
CLT_02259,1060,1,5997.54,0,Perdus 🔴
CLT_02260,1016,1,106675.69,0,Perdus 🔴
CLT_02261,135,1,12354.32,1,A risque 🟡
CLT_02262,248,2,8830.380000000001,1,A risque 🟡
CLT_02263,310,1,2831.01,1,A risque 🟡
CLT_02264,182,1,8014.35,1,A risque 🟡
CLT_02265,168,1,26440.98,1,A risque 🟡
CLT_02266,715,1,21008.73,0,Perdus 🔴
CLT_02267,791,2,25635.17,0,Perdus 🔴
CLT_02268,819,3,30031.48,0,Perdus 🔴
CLT_02269,108,3,28948.309999999998,1,A risque 🟡
CLT_02270,339,2,816.02,1,A risque 🟡
CLT_02271,363,8,12267.71,1,A risque 🟡
CLT_02272,249,1,26440.98,1,A risque 🟡
CLT_02273,935,2,2422.54,0,Perdus 🔴
CLT_02274,623,2,8139.26,0,Perdus 🔴
CLT_02275,118,1,2735.27,1,A risque 🟡
CLT_02276,256,1,26440.98,1,A risque 🟡
CLT_02277,118,3,3492.0299999999997,1,A risque 🟡
CLT_02278,725,1,2014.0,0,Perdus 🔴
CLT_02279,622,4,59332.6,0,Perdus 🔴
CLT_02280,1056,1,94822.83,0,Perdus 🔴
CLT_02281,765,2,17447.4,0,Perdus 🔴
CLT_02282,545,1,25912.16,0,Perdus 🔴
CLT_02283,401,1,94822.83,1,A risque 🟡
CLT_02284,828,1,3151.04,0,Perdus 🔴
CLT_02285,733,1,5888.13,0,Perdus 🔴
CLT_02286,148,1,8342.59,1,A risque 🟡
CLT_02287,544,2,6563.75,0,Perdus 🔴
CLT_02288,162,1,4978.2,1,A risque 🟡
CLT_02289,364,4,9755.810000000001,1,A risque 🟡
CLT_02290,258,2,11073.3,1,A risque 🟡
CLT_02291,310,1,3163.8,1,A risque 🟡
CLT_02292,687,3,129416.28,0,Perdus 🔴
CLT_02293,967,1,140410.73,0,Perdus 🔴
CLT_02294,236,7,39205.6,1,A risque 🟡
CLT_02295,817,1,2831.01,0,Perdus 🔴
CLT_02296,677,5,2520.1,0,Perdus 🔴
CLT_02297,895,1,17447.4,0,Perdus 🔴
CLT_02298,929,2,5976.570000000001,0,Perdus 🔴
CLT_02299,490,2,12140.06,1,A risque 🟡
CLT_02300,308,1,7640.53,1,A risque 🟡
CLT_02301,41,42,206420.14,2,Champions 🟢
CLT_02302,205,1,948.23,1,A risque 🟡
CLT_02303,399,2,1353.96,1,A risque 🟡
CLT_02304,486,1,9272.58,1,A risque 🟡
CLT_02305,72,2,11579.33,1,A risque 🟡
CLT_02306,506,2,14437.689999999999,1,A risque 🟡
CLT_02307,574,1,1790.69,0,Perdus 🔴
CLT_02310,1073,1,3566.8,0,Perdus 🔴
CLT_02311,749,1,832.44,0,Perdus 🔴
CLT_02312,142,7,134712.24,1,A risque 🟡
CLT_02313,209,1,26440.98,1,A risque 🟡
CLT_02314,544,2,39455.42,0,Perdus 🔴
CLT_02315,764,1,14268.1,0,Perdus 🔴
CLT_02317,646,1,3266.83,0,Perdus 🔴
CLT_02318,586,2,238880.6,0,Perdus 🔴
CLT_02319,63,10,16963.26,1,A risque 🟡
CLT_02320,586,1,661.02,0,Perdus 🔴
CLT_02321,180,4,14719.51,1,A risque 🟡
CLT_02322,638,2,2497.31,0,Perdus 🔴
CLT_02323,399,2,9819.64,1,A risque 🟡
CLT_02324,378,2,15708.14,1,A risque 🟡
CLT_02325,166,3,33908.28,1,A risque 🟡
CLT_02326,540,1,94822.83,0,Perdus 🔴
CLT_02327,727,4,27391.94,0,Perdus 🔴
CLT_02328,145,4,15312.98,1,A risque 🟡
CLT_02329,328,1,3619.68,1,A risque 🟡
CLT_02330,1020,1,5124.99,0,Perdus 🔴
CLT_02331,209,1,2831.01,1,A risque 🟡
CLT_02332,691,1,4171.29,0,Perdus 🔴
CLT_02333,499,3,8834.93,1,A risque 🟡
CLT_02334,463,2,3533.06,1,A risque 🟡
CLT_02335,55,3,21225.72,1,A risque 🟡
CLT_02336,245,1,21006.9,1,A risque 🟡
CLT_02337,442,2,22374.54,1,A risque 🟡
CLT_02338,723,1,2885.71,0,Perdus 🔴
CLT_02339,855,3,7497.38,0,Perdus 🔴
CLT_02340,646,1,6473.48,0,Perdus 🔴
CLT_02341,835,1,1639.9,0,Perdus 🔴
CLT_02342,68,1,3865.85,1,A risque 🟡
CLT_02343,245,3,22461.16,1,A risque 🟡
CLT_02344,129,1,44311.44,1,A risque 🟡
CLT_02346,779,1,104542.17,0,Perdus 🔴
CLT_02347,524,14,75058.65,1,A risque 🟡
CLT_02348,133,4,47985.829999999994,1,A risque 🟡
CLT_02349,220,4,9417.73,1,A risque 🟡
CLT_02350,696,1,3016.1,0,Perdus 🔴
CLT_02351,445,3,11316.74,1,A risque 🟡
CLT_02353,569,1,980.14,0,Perdus 🔴
CLT_02354,566,1,6953.07,0,Perdus 🔴
CLT_02355,88,73,811884.02,2,Champions 🟢
CLT_02356,90,3,11551.98,1,A risque 🟡
CLT_02357,319,1,9272.58,1,A risque 🟡
CLT_02358,134,1,4321.73,1,A risque 🟡
CLT_02359,844,2,11995.08,0,Perdus 🔴
CLT_02360,486,2,1975.78,1,A risque 🟡
CLT_02361,999,1,672.67,0,Perdus 🔴
CLT_02362,299,3,79856.33,1,A risque 🟡
CLT_02363,188,1,6564.66,1,A risque 🟡
CLT_02364,667,1,4236.19,0,Perdus 🔴
CLT_02365,178,1,1581.9,1,A risque 🟡
CLT_02366,497,1,3473.8,1,A risque 🟡
CLT_02367,315,1,29176.26,1,A risque 🟡
CLT_02368,349,8,17346.190000000002,1,A risque 🟡
CLT_02369,447,1,16028.71,1,A risque 🟡
CLT_02370,815,5,57438.93,0,Perdus 🔴
CLT_02371,533,1,119440.3,0,Perdus 🔴
CLT_02372,499,12,103483.62,1,A risque 🟡
CLT_02373,403,1,5725.84,1,A risque 🟡
CLT_02375,1029,2,50051.87,0,Perdus 🔴
CLT_02376,658,1,832.44,0,Perdus 🔴
CLT_02377,828,4,2391.54,0,Perdus 🔴
CLT_02378,62,1,1458.81,1,A risque 🟡
CLT_02379,148,1,4084.68,1,A risque 🟡
CLT_02380,43,1,1791.6,1,A risque 🟡
CLT_02382,625,1,26440.98,0,Perdus 🔴
CLT_02383,780,2,1132.4,0,Perdus 🔴
CLT_02384,655,1,26440.98,0,Perdus 🔴
CLT_02385,961,1,3919.65,0,Perdus 🔴
CLT_02386,144,11,15854.57,1,A risque 🟡
CLT_02387,348,2,3633.35,1,A risque 🟡
CLT_02388,263,1,23158.65,1,A risque 🟡
CLT_02389,139,1,26504.81,1,A risque 🟡
CLT_02390,114,1,5986.6,1,A risque 🟡
CLT_02391,80,2,2826.44,1,A risque 🟡
CLT_02392,190,1,583.53,1,A risque 🟡
CLT_02393,644,2,52203.61,0,Perdus 🔴
CLT_02394,202,1,29176.26,1,A risque 🟡
CLT_02395,170,1,2808.21,1,A risque 🟡
CLT_02396,138,1,29176.26,1,A risque 🟡
CLT_02397,271,1,3373.5,1,A risque 🟡
CLT_02398,207,15,38018.479999999996,1,A risque 🟡
CLT_02399,170,4,41307.200000000004,1,A risque 🟡
CLT_02401,737,4,3641.56,0,Perdus 🔴
CLT_02402,573,1,8011.62,0,Perdus 🔴
CLT_02403,558,1,52881.96,0,Perdus 🔴
CLT_02404,844,1,94822.83,0,Perdus 🔴
CLT_02405,1014,13,18939.97,0,Perdus 🔴
CLT_02406,144,1,29176.26,1,A risque 🟡
CLT_02407,403,1,1686.75,1,A risque 🟡
CLT_02408,733,3,14939.15,0,Perdus 🔴
CLT_02409,931,4,6017.62,0,Perdus 🔴
CLT_02410,233,1,26440.98,1,A risque 🟡
CLT_02411,230,1,27352.74,1,A risque 🟡
CLT_02412,811,1,5997.54,0,Perdus 🔴
CLT_02413,453,1,106675.69,1,A risque 🟡
CLT_02414,170,1,26440.98,1,A risque 🟡
CLT_02415,245,1,4321.73,1,A risque 🟡
CLT_02416,144,1,78630.01,1,A risque 🟡
CLT_02417,165,4,48095.24,1,A risque 🟡
CLT_02418,320,1,6947.6,1,A risque 🟡
CLT_02419,953,1,94822.83,0,Perdus 🔴
CLT_02420,551,2,2113.45,0,Perdus 🔴
CLT_02421,211,1,26440.98,1,A risque 🟡
CLT_02422,177,2,45587.899999999994,1,A risque 🟡
CLT_02423,57,5,38612.950000000004,1,A risque 🟡
CLT_02424,371,1,3583.21,1,A risque 🟡
CLT_02425,312,1,8725.52,1,A risque 🟡
CLT_02426,49,3,19566.33,1,A risque 🟡
CLT_02427,1086,1,2106.16,0,Perdus 🔴
CLT_02428,992,1,20003.97,0,Perdus 🔴
CLT_02429,327,1,106675.69,1,A risque 🟡
CLT_02430,568,2,12724.5,0,Perdus 🔴
CLT_02431,954,1,1958.46,0,Perdus 🔴
CLT_02432,745,5,7155.47,0,Perdus 🔴
CLT_02434,1061,2,10966.619999999999,0,Perdus 🔴
CLT_02435,85,4,4613.5,1,A risque 🟡
CLT_02437,914,1,20003.97,0,Perdus 🔴
CLT_02438,134,10,19475.15,1,A risque 🟡
CLT_02439,524,1,52881.96,0,Perdus 🔴
CLT_02441,274,6,9792.29,1,A risque 🟡
CLT_02442,595,1,9738.49,0,Perdus 🔴
CLT_02443,810,3,51605.5,0,Perdus 🔴
CLT_02444,270,2,38275.61,1,A risque 🟡
CLT_02445,390,2,1498.93,1,A risque 🟡
CLT_02446,561,1,6953.07,0,Perdus 🔴
CLT_02447,406,3,5242.610000000001,1,A risque 🟡
CLT_02448,84,3,63586.0,1,A risque 🟡
CLT_02449,782,2,12758.23,0,Perdus 🔴
CLT_02450,185,1,1157.93,1,A risque 🟡
CLT_02451,890,1,26440.98,0,Perdus 🔴
CLT_02452,204,1,3592.33,1,A risque 🟡
CLT_02453,988,9,399345.44,0,Perdus 🔴
CLT_02454,326,1,7088.92,1,A risque 🟡
CLT_02455,187,2,5662.02,1,A risque 🟡
CLT_02456,308,1,1791.6,1,A risque 🟡
CLT_02457,411,1,43217.33,1,A risque 🟡
CLT_02458,937,2,27064.62,0,Perdus 🔴
CLT_02459,678,2,3955.2,0,Perdus 🔴
CLT_02460,947,1,20003.97,0,Perdus 🔴
CLT_02461,657,1,4403.79,0,Perdus 🔴
CLT_02462,795,1,26440.98,0,Perdus 🔴
CLT_02463,345,2,2976.89,1,A risque 🟡
CLT_02464,34,5,40710.0,1,A risque 🟡
CLT_02465,599,1,3000.6,0,Perdus 🔴
CLT_02466,455,3,32267.11,1,A risque 🟡
CLT_02467,687,1,5472.83,0,Perdus 🔴
CLT_02468,1069,1,3035.24,0,Perdus 🔴
CLT_02469,257,3,4668.2,1,A risque 🟡
CLT_02470,763,5,21292.28,0,Perdus 🔴
CLT_02471,334,4,49223.619999999995,1,A risque 🟡
CLT_02472,332,8,11957.71,1,A risque 🟡
CLT_02473,935,1,6473.48,0,Perdus 🔴
CLT_02474,858,5,12890.43,0,Perdus 🔴
CLT_02475,280,1,5507.02,1,A risque 🟡
CLT_02476,865,3,39927.71,0,Perdus 🔴
CLT_02477,341,1,26440.98,1,A risque 🟡
CLT_02478,233,3,58812.95,1,A risque 🟡
CLT_02479,232,2,8716.41,1,A risque 🟡
CLT_02480,351,1,5999.37,1,A risque 🟡
CLT_02481,712,4,20412.52,0,Perdus 🔴
CLT_02482,555,2,3741.8500000000004,0,Perdus 🔴
CLT_02483,807,1,26440.98,0,Perdus 🔴
CLT_02484,959,1,2831.01,0,Perdus 🔴
CLT_02485,174,2,13120.199999999999,1,A risque 🟡
CLT_02486,484,1,5124.08,1,A risque 🟡
CLT_02487,61,3,15527.24,1,A risque 🟡
CLT_02488,787,2,784.11,0,Perdus 🔴
CLT_02489,98,5,24640.26,1,A risque 🟡
CLT_02490,155,1,26440.98,1,A risque 🟡
CLT_02491,146,13,23518.8,1,A risque 🟡
CLT_02492,469,3,14943.72,1,A risque 🟡
CLT_02493,512,4,5251.72,1,A risque 🟡
CLT_02494,1092,1,129469.64,0,Perdus 🔴
CLT_02495,1095,2,14176.010000000002,0,Perdus 🔴
CLT_02496,1090,1,8323.44,0,Perdus 🔴
CLT_02497,947,1,106675.69,0,Perdus 🔴
CLT_02498,426,5,18761.239999999998,1,A risque 🟡
CLT_02500,480,6,30434.480000000003,1,A risque 🟡
CLT_02501,474,1,78630.01,1,A risque 🟡
CLT_02502,557,1,4635.38,0,Perdus 🔴
CLT_02503,876,1,26440.98,0,Perdus 🔴
CLT_02504,834,1,5724.93,0,Perdus 🔴
CLT_02505,404,1,8807.58,1,A risque 🟡
CLT_02507,439,4,41959.1,1,A risque 🟡
CLT_02508,858,1,26440.98,0,Perdus 🔴
CLT_02509,596,1,3919.65,0,Perdus 🔴
CLT_02510,716,1,21008.73,0,Perdus 🔴
CLT_02511,344,3,10457.86,1,A risque 🟡
CLT_02512,144,2,10503.45,1,A risque 🟡
CLT_02513,820,1,19347.5,0,Perdus 🔴
CLT_02514,443,6,15701.39,1,A risque 🟡
CLT_02515,70,1,27352.74,1,A risque 🟡
CLT_02516,427,1,1157.93,1,A risque 🟡
CLT_02518,87,1,834.26,1,A risque 🟡
CLT_02520,379,1,1791.6,1,A risque 🟡
CLT_02521,1077,1,2615.83,0,Perdus 🔴
CLT_02522,62,3,13922.55,1,A risque 🟡
CLT_02523,257,1,419.41,1,A risque 🟡
CLT_02524,552,2,3847.62,0,Perdus 🔴
CLT_02525,229,2,2411.6,1,A risque 🟡
CLT_02526,247,1,3063.51,1,A risque 🟡
CLT_02527,243,7,18558.83,1,A risque 🟡
CLT_02528,875,1,7088.01,0,Perdus 🔴
CLT_02529,285,3,41029.11,1,A risque 🟡
CLT_02530,784,8,11922.150000000001,0,Perdus 🔴
CLT_02531,271,5,11210.06,1,A risque 🟡
CLT_02532,631,2,6605.6900000000005,0,Perdus 🔴
CLT_02534,296,1,94822.83,1,A risque 🟡
CLT_02535,944,1,20003.97,0,Perdus 🔴
CLT_02537,432,1,25912.16,1,A risque 🟡
CLT_02538,603,1,26440.98,0,Perdus 🔴
CLT_02539,555,1,26440.98,0,Perdus 🔴
CLT_02541,393,2,3998.0600000000004,1,A risque 🟡
CLT_02542,779,2,19318.329999999998,0,Perdus 🔴
CLT_02543,352,2,11342.26,1,A risque 🟡
CLT_02544,194,1,26440.98,1,A risque 🟡
CLT_02545,743,1,946.4,0,Perdus 🔴
CLT_02546,371,1,2831.01,1,A risque 🟡
CLT_02547,207,2,19320.15,1,A risque 🟡
CLT_02548,609,1,26440.98,0,Perdus 🔴
CLT_02549,1028,7,62380.659999999996,0,Perdus 🔴
CLT_02550,717,8,16136.279999999999,0,Perdus 🔴
CLT_02551,390,1,26440.98,1,A risque 🟡
CLT_02552,414,8,7850.2300000000005,1,A risque 🟡
CLT_02553,545,1,94822.83,0,Perdus 🔴
CLT_02554,630,1,42013.81,0,Perdus 🔴
CLT_02555,441,1,1791.6,1,A risque 🟡
CLT_02556,384,1,834.26,1,A risque 🟡
CLT_02557,1049,1,119440.3,0,Perdus 🔴
CLT_02558,561,3,18722.95,0,Perdus 🔴
CLT_02559,914,1,550.7,0,Perdus 🔴
CLT_02560,724,1,5724.93,0,Perdus 🔴
CLT_02561,1028,1,832.44,0,Perdus 🔴
CLT_02562,150,1,3555.86,1,A risque 🟡
CLT_02563,211,5,14879.9,1,A risque 🟡
CLT_02564,442,1,23669.24,1,A risque 🟡
CLT_02565,396,4,1121.47,1,A risque 🟡
CLT_02566,188,1,3264.09,1,A risque 🟡
CLT_02567,532,1,21006.9,0,Perdus 🔴
CLT_02568,943,2,13982.720000000001,0,Perdus 🔴
CLT_02569,973,4,35978.880000000005,0,Perdus 🔴
CLT_02570,783,3,50250.63,0,Perdus 🔴
CLT_02571,98,11,28176.050000000003,1,A risque 🟡
CLT_02572,1079,1,11890.24,0,Perdus 🔴
CLT_02573,674,7,10120.52,0,Perdus 🔴
CLT_02574,609,1,2774.48,0,Perdus 🔴
CLT_02575,786,1,11306.71,0,Perdus 🔴
CLT_02576,156,1,54705.48,1,A risque 🟡
CLT_02577,613,1,3740.29,0,Perdus 🔴
CLT_02578,120,1,21403.52,1,A risque 🟡
CLT_02579,548,1,1790.69,0,Perdus 🔴
CLT_02580,1065,1,31090.95,0,Perdus 🔴
CLT_02581,901,2,189645.66,0,Perdus 🔴
CLT_02582,630,1,20609.38,0,Perdus 🔴
CLT_02583,137,3,6291.14,1,A risque 🟡
CLT_02584,373,1,3920.56,1,A risque 🟡
CLT_02585,398,2,16028.7,1,A risque 🟡
CLT_02586,600,2,24131.5,0,Perdus 🔴
CLT_02587,1062,3,9632.72,0,Perdus 🔴
CLT_02588,911,8,11519.16,0,Perdus 🔴
CLT_02589,228,3,4668.2,1,A risque 🟡
CLT_02590,19,1,638.23,1,A risque 🟡
CLT_02591,730,4,3207.56,0,Perdus 🔴
CLT_02592,657,4,4022.6800000000003,0,Perdus 🔴
CLT_02593,705,8,36332.63,0,Perdus 🔴
CLT_02594,649,1,160469.41,0,Perdus 🔴
CLT_02595,85,1,3373.5,1,A risque 🟡
CLT_02596,579,1,119440.3,0,Perdus 🔴
CLT_02597,243,2,4344.530000000001,1,A risque 🟡
CLT_02598,246,3,23450.420000000002,1,A risque 🟡
CLT_02599,206,2,40523.08,1,A risque 🟡
CLT_02600,580,1,682.91,0,Perdus 🔴
CLT_02601,804,1,22073.66,0,Perdus 🔴
CLT_02602,304,2,7152.74,1,A risque 🟡
CLT_02603,894,1,26440.98,0,Perdus 🔴
CLT_02604,296,1,1467.93,1,A risque 🟡
CLT_02605,1058,2,17025.26,0,Perdus 🔴
CLT_02606,429,1,3842.15,1,A risque 🟡
CLT_02608,36,1,834.26,1,A risque 🟡
CLT_02609,94,4,13594.31,1,A risque 🟡
CLT_02610,514,1,14861.66,0,Perdus 🔴
CLT_02611,329,1,784.11,1,A risque 🟡
CLT_02613,687,2,28920.96,0,Perdus 🔴
CLT_02614,813,1,25912.16,0,Perdus 🔴
CLT_02615,264,1,21006.9,1,A risque 🟡
CLT_02616,540,1,26440.98,0,Perdus 🔴
CLT_02617,226,1,752.2,1,A risque 🟡
CLT_02619,401,1,834.26,1,A risque 🟡
CLT_02620,535,1,21006.9,0,Perdus 🔴
CLT_02621,246,1,25912.16,1,A risque 🟡
CLT_02622,154,2,21294.11,1,A risque 🟡
CLT_02623,142,1,1951.16,1,A risque 🟡
CLT_02624,254,2,8807.59,1,A risque 🟡
CLT_02625,558,3,3920.55,0,Perdus 🔴
CLT_02626,221,1,27352.74,1,A risque 🟡
CLT_02627,82,2,52881.96,1,A risque 🟡
CLT_02628,592,1,25912.16,0,Perdus 🔴
CLT_02629,205,1,1668.52,1,A risque 🟡
CLT_02630,141,1,3569.53,1,A risque 🟡
CLT_02631,544,4,2308.57,0,Perdus 🔴
CLT_02632,301,1,9272.58,1,A risque 🟡
CLT_02633,776,2,32743.059999999998,0,Perdus 🔴
CLT_02634,56,5,117124.44,1,A risque 🟡
CLT_02635,131,9,68409.2,1,A risque 🟡
CLT_02636,559,1,8388.17,0,Perdus 🔴
CLT_02637,184,2,3200.27,1,A risque 🟡
CLT_02638,497,1,13544.17,1,A risque 🟡
CLT_02639,221,15,115045.64,1,A risque 🟡
CLT_02640,162,46,139403.22,2,Champions 🟢
CLT_02641,67,3,14496.95,1,A risque 🟡
CLT_02642,469,1,27352.74,1,A risque 🟡
CLT_02643,720,1,140410.73,0,Perdus 🔴
CLT_02644,480,5,317853.42000000004,1,A risque 🟡
CLT_02645,781,1,4322.64,0,Perdus 🔴
CLT_02646,948,1,5997.54,0,Perdus 🔴
CLT_02647,999,2,12352.22,0,Perdus 🔴
CLT_02648,309,2,116358.54999999999,1,A risque 🟡
CLT_02649,734,1,3566.8,0,Perdus 🔴
CLT_02650,796,2,9447.630000000001,0,Perdus 🔴
CLT_02651,1053,1,11449.86,0,Perdus 🔴
CLT_02652,407,2,4633.5599999999995,1,A risque 🟡
CLT_02653,497,1,1411.4,1,A risque 🟡
CLT_02654,705,1,2734.36,0,Perdus 🔴
CLT_02655,315,8,6724.22,1,A risque 🟡
CLT_02656,61,1,1791.6,1,A risque 🟡
CLT_02657,561,1,817.57,0,Perdus 🔴
CLT_02658,614,1,946.4,0,Perdus 🔴
CLT_02659,1049,2,1539.05,0,Perdus 🔴
CLT_02660,1022,1,20003.97,0,Perdus 🔴
CLT_02661,986,1,7088.01,0,Perdus 🔴
CLT_02662,336,1,5652.9,1,A risque 🟡
CLT_02663,338,2,2890.54,1,A risque 🟡
CLT_02664,59,63,201697.28,2,Champions 🟢
CLT_02665,285,3,27325.39,1,A risque 🟡
CLT_02666,207,5,4517.76,1,A risque 🟡
CLT_02667,120,1,29176.26,1,A risque 🟡
CLT_02668,547,1,26440.98,0,Perdus 🔴
CLT_02669,909,1,26440.98,0,Perdus 🔴
CLT_02671,173,1,57714.28,1,A risque 🟡
CLT_02672,329,6,9354.64,1,A risque 🟡
CLT_02674,512,1,444.94,0,Perdus 🔴
CLT_02675,545,2,10325.66,0,Perdus 🔴
CLT_02676,483,9,33599.189999999995,1,A risque 🟡
CLT_02677,204,1,9737.58,1,A risque 🟡
CLT_02678,492,11,15374.98,1,A risque 🟡
CLT_02679,292,3,4344.52,1,A risque 🟡
CLT_02680,551,6,14387.529999999999,0,Perdus 🔴
CLT_02681,620,1,78630.01,0,Perdus 🔴
CLT_02682,581,1,4514.11,0,Perdus 🔴
CLT_02683,154,1,661.02,1,A risque 🟡
CLT_02684,414,3,4812.25,1,A risque 🟡
CLT_02685,99,3,20427.93,1,A risque 🟡
CLT_02686,189,1,4321.73,1,A risque 🟡
CLT_02687,817,1,3566.8,0,Perdus 🔴
CLT_02688,1004,1,2615.83,0,Perdus 🔴
CLT_02689,494,1,2315.87,1,A risque 🟡
CLT_02690,72,3,5744.08,1,A risque 🟡
CLT_02692,386,1,4321.73,1,A risque 🟡
CLT_02693,171,1,2735.27,1,A risque 🟡
CLT_02694,155,2,26655.239999999998,1,A risque 🟡
CLT_02695,517,1,119440.3,0,Perdus 🔴
CLT_02696,298,1,3920.56,1,A risque 🟡
CLT_02697,32,2,8944.35,1,A risque 🟡
CLT_02698,770,1,5997.54,0,Perdus 🔴
CLT_02699,1035,1,119440.3,0,Perdus 🔴
CLT_02700,204,1,2315.87,1,A risque 🟡
CLT_02701,72,1,1157.93,1,A risque 🟡
CLT_02702,1001,1,1012.05,0,Perdus 🔴
CLT_02703,407,2,5835.25,1,A risque 🟡
CLT_02704,138,5,98475.15,1,A risque 🟡
CLT_02705,487,1,12305.09,1,A risque 🟡
CLT_02706,913,3,27447.56,0,Perdus 🔴
CLT_02707,895,1,5888.13,0,Perdus 🔴
CLT_02708,505,3,51347.479999999996,1,A risque 🟡
CLT_02709,184,1,948.23,1,A risque 🟡
CLT_02710,190,8,34427.98,1,A risque 🟡
CLT_02711,34,1,7088.92,1,A risque 🟡
CLT_02712,321,2,6692.299999999999,1,A risque 🟡
CLT_02713,1065,3,31333.48,0,Perdus 🔴
CLT_02714,64,1,1791.6,1,A risque 🟡
CLT_02715,174,30,231261.0,2,Champions 🟢
CLT_02716,422,1,1791.6,1,A risque 🟡
CLT_02717,942,1,3566.8,0,Perdus 🔴
CLT_02718,138,1,37929.13,1,A risque 🟡
CLT_02719,629,5,3617.86,0,Perdus 🔴
CLT_02720,418,1,4745.7,1,A risque 🟡
CLT_02721,508,1,6382.31,0,Perdus 🔴
CLT_02722,310,8,197453.68,1,A risque 🟡
CLT_02723,580,1,946.4,0,Perdus 🔴
CLT_02724,743,3,35896.83,0,Perdus 🔴
CLT_02725,352,3,19105.89,1,A risque 🟡
CLT_02726,272,1,26440.98,1,A risque 🟡
CLT_02727,441,1,140410.73,1,A risque 🟡
CLT_02729,602,2,52881.96,0,Perdus 🔴
CLT_02730,681,5,5337.91,0,Perdus 🔴
CLT_02731,389,3,18763.98,1,A risque 🟡
CLT_02732,366,4,13917.98,1,A risque 🟡
CLT_02733,231,1,7294.06,1,A risque 🟡
CLT_02734,120,2,3583.2,1,A risque 🟡
CLT_02735,923,1,3510.27,0,Perdus 🔴
CLT_02736,714,3,14939.15,0,Perdus 🔴
CLT_02737,112,1,1094.11,1,A risque 🟡
CLT_02738,937,1,132.2,0,Perdus 🔴
CLT_02739,625,1,25912.16,0,Perdus 🔴
CLT_02741,198,6,12436.39,1,A risque 🟡
CLT_02742,579,8,14941.9,0,Perdus 🔴
CLT_02743,89,1,26440.98,1,A risque 🟡
CLT_02744,713,1,13588.84,0,Perdus 🔴
CLT_02745,253,1,14752.24,1,A risque 🟡
CLT_02746,43,1,1413.22,1,A risque 🟡
CLT_02747,412,14,42549.01,1,A risque 🟡
CLT_02748,250,2,13311.67,1,A risque 🟡
CLT_02749,121,2,15523.59,1,A risque 🟡
CLT_02750,1056,1,94822.83,0,Perdus 🔴
CLT_02751,605,1,80234.7,0,Perdus 🔴
CLT_02752,265,10,12445.49,1,A risque 🟡
CLT_02753,68,2,30999.77,1,A risque 🟡
CLT_02754,595,1,1790.69,0,Perdus 🔴
CLT_02755,791,1,3919.65,0,Perdus 🔴
CLT_02756,356,11,52538.24,1,A risque 🟡
CLT_02757,400,2,23327.33,1,A risque 🟡
