id_client,wilaya,type_client,favorite_category,favorite_payment,total_orders,total_spent,average_order,total_quantity,average_quantity_per_order,days_since_last_order,Retention Score,Retention Level,Recommended Strategy
CLT_00154,Alger,B2C,Sanitaire,CIB / EDAHABIA,16,246693.23,15418.326875,20.0,1.25,400.0,0.7379142063914398,Medium,Launch a win-back campaign with personalized promotions.
CLT_00155,Blida,B2C,Sanitaire,Paiement à la livraison,3,296321.35,98773.78333333333,3.0,1.0,847.0,0.17373407275531072,Low,Launch a win-back campaign with personalized promotions.
CLT_00156,Médéa,B2C,Pièces de rechange pour S.A.V.,Paiement à la livraison,2,3847.62,1923.81,2.0,1.0,,0.17103230389547386,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00157,Annaba,B2C,Électricité,Paiement à la livraison,1,2808.21,2808.21,4.0,4.0,574.0,0.10827586032684064,Low,Launch a win-back campaign with personalized promotions.
CLT_00158,El Tarf,B2C,Électricité,Paiement à la livraison,1,1791.6,1791.6,1.0,1.0,,0.10351281622627238,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00159,Bordj Bou Arreridj,B2C,Sanitaire,Paiement à la livraison,3,139032.15,46344.049999999996,18.0,6.0,,0.12096611266375114,Low,Send personalized recommendations based on the customer's preferred category.
CLT_00160,Alger,B2C,Sanitaire,CIB / EDAHABIA,2,53246.67,26623.335,2.0,1.0,1029.0,0.08503319276319743,Low,Launch a win-back campaign with personalized promotions.
CLT_00161,Béjaïa,B2C,Électricité,Paiement à la livraison,1,832.44,832.44,1.0,1.0,,0.09662594556592159,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00162,Alger,B2C,Sanitaire,Paiement à la livraison,1,5408.55,5408.55,2.0,2.0,,0.11639278302984123,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00163,Alger,B2C,Sanitaire,Paiement à la livraison,1,21426.31,21426.31,1.0,1.0,,0.09964470487935788,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00164,Jijel,B2C,Électricité,Paiement à la livraison,1,9208.76,9208.76,20.0,20.0,,0.09124883483579414,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00165,Skikda,B2C,Sanitaire,Paiement à la livraison,1,4326.29,4326.29,1.0,1.0,422.0,0.0842078585970234,Low,Launch a win-back campaign with personalized promotions.
CLT_00166,Oran,B2C,Non catégorisé,Paiement à la livraison,2,235233.56,117616.78,2.0,1.0,727.0,0.12070744544492813,Low,Launch a win-back campaign with personalized promotions.
CLT_00167,Oran,B2C,Électricité,Paiement à la livraison,1,5418.58,5418.58,1.0,1.0,,0.10381076484306649,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00168,Sétif,B2C,Électricité,Paiement à la livraison,3,2242.92,747.64,4.0,1.3333333333333333,,0.09416475931174226,Low,Promote bundles or complementary products to increase basket size.
CLT_00169,Alger,B2C,Électricité,Paiement à la livraison,3,1659.4,553.1333333333333,10.0,3.3333333333333335,,0.16140766597962403,Low,Promote bundles or complementary products to increase basket size.
CLT_00170,El Oued,B2C,Électricité,Paiement à la livraison,4,29659.49,7414.8725,6.0,1.5,248.0,0.15865073538695595,Low,Launch a win-back campaign with personalized promotions.
CLT_00171,Laghouat,B2C,Électricité,Paiement à la livraison,11,21253.98,1932.18,16.0,1.4545454545454546,640.0,0.2223801051363215,Low,Launch a win-back campaign with personalized promotions.
CLT_00172,Oran,B2C,Électricité,Paiement à la livraison,4,1448.78,362.195,9.0,2.25,,0.13616353780827306,Low,Promote bundles or complementary products to increase basket size.
CLT_00173,Mascara,B2C,Sanitaire,Paiement à la livraison,1,126734.36,126734.36,1.0,1.0,604.0,0.024077458657075307,Low,Launch a win-back campaign with personalized promotions.
CLT_00174,Tiaret,B2C,Électricité,Paiement à la livraison,2,4381.91,2190.955,2.0,1.0,,0.09966862017174645,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00175,Boumerdès,B2C,Non catégorisé,Paiement à la livraison,2,17469.28,8734.64,2.0,1.0,,0.13007193277853596,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00176,Constantine,B2C,Sanitaire,Paiement à la livraison,3,213670.48,71223.49333333333,3.0,1.0,1003.0,0.15799888902724066,Low,Launch a win-back campaign with personalized promotions.
CLT_00177,Alger,B2C,Non catégorisé,CIB / EDAHABIA,1,7026.59,7026.59,4.0,4.0,1428.0,0.09864238799028352,Low,Launch a win-back campaign with personalized promotions.
CLT_00178,Oran,B2C,Sanitaire,Paiement à la livraison,1,9691.99,9691.99,1.0,1.0,575.0,0.08611456077306345,Low,Launch a win-back campaign with personalized promotions.
CLT_00179,Batna,B2C,Non catégorisé,Paiement à la livraison,2,736.7,368.35,4.0,2.0,,0.12824575937405336,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00180,Sidi Bel Abbès,B2C,Non catégorisé,Paiement à la livraison,1,3633.36,3633.36,1.0,1.0,,0.17261252174509645,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00181,Laghouat,B2C,Électricité,Paiement à la livraison,2,7020.54,3510.27,20.0,10.0,635.0,0.09750385617757668,Low,Launch a win-back campaign with personalized promotions.
CLT_00182,Touggourt,B2C,Électricité,Paiement à la livraison,1,4321.73,4321.73,1.0,1.0,,0.09276361370647235,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00183,Alger,B2C,Sanitaire,Paiement à la livraison,5,43790.82,8758.164,9.0,1.8,762.0,0.19340171213824214,Low,Launch a win-back campaign with personalized promotions.
CLT_00184,Tlemcen,B2C,Électricité,Paiement à la livraison,1,4194.09,4194.09,20.0,20.0,,0.10750852925928579,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00185,Jijel,B2C,Électricité,Paiement à la livraison,4,34510.03999999999,8627.509999999998,5.0,1.25,1.0,0.16711127414346813,Low,Send personalized recommendations based on the customer's preferred category.
CLT_00186,Tissemsilt,B2C,Pièces de rechange pour S.A.V.,Paiement à la livraison,10,14031.95,1403.1950000000002,23.0,2.3,,0.2805987164462654,Low,Promote bundles or complementary products to increase basket size.
CLT_00187,Saïda,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.06741692125529655,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00188,Relizane,B2C,Électricité,Paiement à la livraison,12,10596.43,883.0358333333334,20.0,1.6666666666666667,,0.2307055531703855,Low,Promote bundles or complementary products to increase basket size.
CLT_00189,Ouargla,B2C,Sanitaire,Paiement à la livraison,2,14177.84,7088.92,2.0,1.0,,0.08817650468900348,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00190,Laghouat,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.06321487895932745,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00191,Adrar,B2C,Sanitaire,CIB / EDAHABIA,12,87672.44,7306.036666666667,17.0,1.4166666666666667,,0.21644041315535098,Low,Send personalized recommendations based on the customer's preferred category.
CLT_00192,Skikda,B2C,Électricité,Paiement à la livraison,6,21904.98,3650.83,68.0,11.333333333333334,,0.14131266280332158,Low,Promote bundles or complementary products to increase basket size.
CLT_00193,Annaba,B2C,Électricité,Paiement à la livraison,1,2831.01,2831.01,5.0,5.0,,0.1077574527073146,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00194,Laghouat,B2C,Non catégorisé,Paiement à la livraison,3,20124.86,6708.286666666667,13.0,4.333333333333333,582.0,0.1388049297758089,Low,Launch a win-back campaign with personalized promotions.
CLT_00195,Blida,B2C,Non catégorisé,Paiement à la livraison,2,5744.07,2872.035,3.0,1.5,186.0,0.12362342726659004,Low,Launch a win-back campaign with personalized promotions.
CLT_00196,Alger,B2C,Électricité,Paiement à la livraison,1,1686.75,1686.75,1.0,1.0,214.0,0.1482671453722189,Low,Launch a win-back campaign with personalized promotions.
CLT_00197,Alger,B2C,Électricité,Paiement à la livraison,1,469.56,469.56,1.0,1.0,337.0,0.14687386748617992,Low,Launch a win-back campaign with personalized promotions.
CLT_00198,Jijel,B2C,Pièces de rechange pour S.A.V.,Paiement à la livraison,2,1080.43,540.215,2.0,1.0,,0.16539341707109384,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00199,Jijel,B2C,Non catégorisé,Paiement à la livraison,2,12495.64,6247.82,2.0,1.0,,0.13770559270286306,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00200,El Bayadh,B2C,Électricité,Paiement à la livraison,1,16630.47,16630.47,19.0,19.0,335.0,0.08739230258527361,Low,Launch a win-back campaign with personalized promotions.
CLT_00201,Alger,B2C,Pièces de rechange pour S.A.V.,Paiement à la livraison,7,38995.89,5570.841428571429,24.0,3.4285714285714284,125.0,0.36444186027721737,Low,Send personalized recommendations based on the customer's preferred category.
CLT_00202,Béjaïa,B2C,Sanitaire,Paiement à la livraison,1,1458.81,1458.81,1.0,1.0,185.0,0.0892070457884845,Low,Launch a win-back campaign with personalized promotions.
CLT_00203,Alger,B2C,Sanitaire,Paiement à la livraison,1,3017.92,3017.92,2.0,2.0,,0.11914773287063805,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00204,Batna,B2C,Électricité,Paiement à la livraison,1,4321.73,4321.73,1.0,1.0,,0.09434309648703963,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00205,El Oued,B2C,Sanitaire,CIB / EDAHABIA,1,6981.69,6981.69,1.0,1.0,1337.0,0.05331046607568868,Low,Launch a win-back campaign with personalized promotions.
CLT_00206,Relizane,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.06560827546735323,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00207,Sétif,B2C,Sanitaire,Paiement à la livraison,1,6382.31,6382.31,1.0,1.0,366.0,0.0675460358334787,Low,Launch a win-back campaign with personalized promotions.
CLT_00208,Alger,B2C,Non catégorisé,Paiement à la livraison,1,7133.59,7133.59,4.0,4.0,,0.1578861176704057,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00209,Blida,B2C,Électricité,Paiement à la livraison,24,212489.78,8853.740833333333,76.0,3.1666666666666665,,0.7973254129381927,Medium,Send personalized recommendations based on the customer's preferred category.
CLT_00210,Alger,B2C,Électricité,Paiement à la livraison,3,14155.050000000001,4718.35,5.0,1.6666666666666667,704.0,0.1646367157484765,Low,Launch a win-back campaign with personalized promotions.
CLT_00211,El Mghair,B2C,Sanitaire,Paiement à la livraison,6,59834.12,9972.353333333334,15.0,2.5,,0.20592132103221944,Low,Send personalized recommendations based on the customer's preferred category.
CLT_00212,Laghouat,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,,0.06321487895932745,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00213,Tipaza,B2C,Sanitaire,Paiement à la livraison,4,29039.49,7259.8725,4.0,1.0,604.0,0.143864356007449,Low,Launch a win-back campaign with personalized promotions.
CLT_00214,Alger,B2C,Menuiserie,Paiement à la livraison,7,131293.16,26258.632,6.0,0.8571428571428571,978.0,0.3831088640491636,Low,Launch a win-back campaign with personalized promotions.
CLT_00215,Béjaïa,B2C,Sanitaire,Paiement à la livraison,1,5124.08,5124.08,1.0,1.0,427.0,0.08223470126358745,Low,Launch a win-back campaign with personalized promotions.
CLT_00216,Aïn Defla,B2C,Électricité,Paiement à la livraison,6,2624.04,437.34,18.0,3.0,,0.12872347441467585,Low,Promote bundles or complementary products to increase basket size.
CLT_00217,Béjaïa,B2C,Sanitaire,Paiement à la livraison,1,119440.3,119440.3,1.0,1.0,,0.023862243980471213,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00218,Alger,B2C,Électricité,Paiement à la livraison,1,1157.93,1157.93,1.0,1.0,428.0,0.1436682150683898,Low,Launch a win-back campaign with personalized promotions.
CLT_00219,Naâma,B2C,Sanitaire,Paiement à la livraison,1,20003.97,20003.97,1.0,1.0,827.0,0.0687959490446012,Low,Launch a win-back campaign with personalized promotions.
CLT_00220,Alger,B2C,Sanitaire,Paiement à la livraison,1,4102.91,4102.91,1.0,1.0,583.0,0.11823713876305549,Low,Launch a win-back campaign with personalized promotions.
CLT_00221,Bouira,B2C,Électricité,Paiement à la livraison,4,3031.6,757.9,6.0,1.5,31.0,0.13579429565777587,Low,Promote bundles or complementary products to increase basket size.
CLT_00222,Sétif,B2C,Électricité,Paiement à la livraison,2,32052.86,16026.43,2.0,1.0,668.0,0.08380266506991227,Low,Launch a win-back campaign with personalized promotions.
CLT_00223,Alger,B2C,Électricité,Paiement à la livraison,1,5724.93,5724.93,1.0,1.0,,0.13393811916665682,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00224,Boumerdès,B2C,Sanitaire,Paiement à la livraison,4,47147.01,11786.7525,5.0,1.25,604.0,0.1309335179725175,Low,Launch a win-back campaign with personalized promotions.
CLT_00225,Alger,B2C,Sanitaire,Paiement à la livraison,2,27899.79,13949.895,2.0,1.0,5.0,0.14393688907072424,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00226,Alger,B2C,Électricité,Paiement à la livraison,1,3163.8,3163.8,2.0,2.0,425.0,0.14059828189356452,Low,Launch a win-back campaign with personalized promotions.
CLT_00227,Alger,B2C,Électricité,Paiement à la livraison,3,16862.96,5620.986666666667,3.0,1.0,,0.16982627432413927,Low,Send personalized recommendations based on the customer's preferred category.
CLT_00228,Tlemcen,B2C,Électricité,Paiement à la livraison,1,1467.93,1467.93,1.0,1.0,338.0,0.1223458084704424,Low,Launch a win-back campaign with personalized promotions.
CLT_00229,Constantine,B2C,Sanitaire,Paiement à la livraison,1,20970.43,20970.43,1.0,1.0,371.0,0.07313673542142421,Low,Launch a win-back campaign with personalized promotions.
CLT_00230,Tiaret,B2C,Électricité,Paiement à la livraison,5,32008.17,6401.634,8.0,1.6,645.0,0.1435053992918103,Low,Launch a win-back campaign with personalized promotions.
CLT_00231,Mostaganem,B2C,Électricité,Paiement à la livraison,15,10206.25,680.4166666666666,26.0,1.7333333333333334,1009.0,0.31024014085583107,Low,Launch a win-back campaign with personalized promotions.
CLT_00232,Skikda,B2C,Sanitaire,Paiement à la livraison,1,7633.24,7633.24,2.0,2.0,,0.07880610171281645,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00233,Alger,B2C,Électricité,Paiement à la livraison,3,28980.23,9660.076666666666,3.0,1.0,,0.1745984581445907,Low,Send personalized recommendations based on the customer's preferred category.
CLT_00234,Bouira,B2C,Non catégorisé,Paiement à la livraison,2,39453.59,19726.795,3.0,1.5,,0.12448446803771046,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00235,Djelfa,B2C,Électricité,Paiement à la livraison,1,1664.87,1664.87,2.0,2.0,791.0,0.08966515186500962,Low,Launch a win-back campaign with personalized promotions.
CLT_00236,Tlemcen,B2C,Électricité,Paiement à la livraison,1,1791.6,1791.6,1.0,1.0,,0.11683543138280557,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00237,Alger,B2C,Électricité,CIB / EDAHABIA,16,147844.46,9240.27875,156.0,9.75,613.0,0.5003564256228906,Medium,Launch a win-back campaign with personalized promotions.
CLT_00238,Alger,B2C,Sanitaire,CIB / EDAHABIA,1,104542.17,104542.17,1.0,1.0,454.0,0.030236211455651613,Low,Launch a win-back campaign with personalized promotions.
CLT_00239,Guelma,B2C,Non catégorisé,Paiement à la livraison,2,114826.8,57413.4,2.0,1.0,,0.16190924497286835,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00240,Ghardaïa,B2C,Électricité,Paiement à la livraison,1,9738.49,9738.49,1.0,1.0,673.0,0.07336976209917422,Low,Launch a win-back campaign with personalized promotions.
CLT_00241,Chlef,B2C,Sanitaire,Paiement à la livraison,1,29176.26,29176.26,1.0,1.0,219.0,0.07337324793365127,Low,Launch a win-back campaign with personalized promotions.
CLT_00242,Alger,B2C,Sanitaire,Espèces - Bureau E-com,2,14770.48,7385.24,30.0,15.0,484.0,0.09233850697086055,Low,Launch a win-back campaign with personalized promotions.
CLT_00243,Laghouat,B2C,Sanitaire,Paiement à la livraison,1,26440.98,26440.98,1.0,1.0,1006.0,0.05837967976363758,Low,Launch a win-back campaign with personalized promotions.
CLT_00244,Alger,B2C,Menuiserie,Paiement à la livraison,6,104405.41,26101.3525,9.0,1.5,637.0,0.3185830578061826,Low,Launch a win-back campaign with personalized promotions.
CLT_00245,Alger,B2C,Électricité,Paiement à la livraison,2,623.6400000000001,311.82000000000005,4.0,2.0,,0.15128973189878483,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00246,El Oued,B2C,Électricité,Paiement à la livraison,1,1166.14,1166.14,1.0,1.0,,0.10616504636008563,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00247,Mostaganem,B2C,Électricité,Paiement à la livraison,2,17025.26,8512.63,2.0,1.0,764.0,0.12750296978341502,Low,Launch a win-back campaign with personalized promotions.
CLT_00248,Alger,B2C,Électricité,Paiement à la livraison,1,3583.21,3583.21,2.0,2.0,,0.13630177088537412,Low,Offer a second-purchase discount to encourage repeat buying.
CLT_00249,Tizi Ouzou,B2C,Électricité,Paiement à la livraison,5,12744.55,2548.91,29.0,5.8,,0.14802770124200765,Low,Promote bundles or complementary products to increase basket size.
