id_transaction,id_commande_anon,id_client,type_client,nouveau_ou_fidele,date_commande,wilaya,categorie_produit,produit,quantite,montant_da,moyen_paiement,statut_commande,produit_key
13271,14500,CLT_03606,B2C,Returning,2023-07-13,Blida,Électricité,Prise satellite DIAA Glass,1.0,437.64,Paiement à la livraison,Retour NOEST,Prise satellite
13279,17683,CLT_01086,B2C,Returning,2024-06-14,Tlemcen,Électricité,Cadre appareillage externe doublé NOOR,16.0,291.76,Paiement à la livraison,En livraison par NOEST,Cadre appareill
13281,17581,CLT_00751,B2C,Returning,2024-06-02,Annaba,Sanitaire,Kit complet partie eau 10L,1.0,3920.56,Paiement à la livraison,En livraison par NOEST,Kit complet par
13298,17676,CLT_02691,B2C,New,2024-06-13,Sétif,Électricité,Prise de protection réglable,2.0,2124.4,Paiement à la livraison,En livraison par NOEST,Prise de protec
13300,15511,CLT_01574,B2C,New,2023-11-10,Oran,Sanitaire,Mitigeur Douche Fly Noir,1.0,8037.15,Paiement à la livraison,Partiellement remboursée,Mitigeur Douche
13316,17597,CLT_01132,B2C,New,2024-06-03,Tizi Ouzou,Électricité,Interrupteur simple allumage Acrylique - Noir,1.0,344.01,CIB / EDAHABIA,En livraison par NOEST,Interrupteur si
13370,17521,CLT_01847,B2C,Returning,2024-05-24,Béchar,Électricité,Interrupteur Simple Allumage DIAA Glass Gris,3.0,1312.93,Paiement à la livraison,En livraison par NOEST,Interrupteur Si
13391,14610,CLT_02078,B2C,Returning,2023-07-27,Guelma,Électricité,Protecteur de tension et courant réglable PTDR3.40A,3.0,5374.81,Paiement à la livraison,Retour NOEST,Protecteur de t
13416,17588,CLT_00001,B2C,New,2024-06-02,Béjaïa,Électricité,Disjoncteur ECB5 DPN.1P+N.16,5.0,2302.19,Paiement à la livraison,En livraison par NOEST,Disjoncteur ECB
13436,17680,CLT_01657,B2C,Returning,2024-06-14,Djelfa,Électricité,Interrupteur simple allumage Acrylique - Doré,1.0,351.03,Paiement à la livraison,En livraison par NOEST,Interrupteur si
13521,17601,CLT_03790,B2C,Returning,2024-06-04,El Bayadh,Sanitaire,Echangeur pour chauffe-eau à T° const WCT 12L,1.0,7563.03,Paiement à la livraison,En livraison par NOEST,Echangeur pour
13565,17690,CLT_00820,B2C,Returning,2024-06-15,Jijel,Électricité,Disjoncteur différentiel sensible 300mA TRI ND DPE1.4P.45,8.0,32823.29,Virement / Versement  bancaire,En livraison par NOEST,Disjoncteur dif
13567,13660,CLT_03545,B2C,New,2023-03-22,Béjaïa,Électricité,Protecteur de tension et courant réglable PTDR3.40A,1.0,1791.6,Paiement à la livraison,Retour NOEST,Protecteur de t
13586,17139,CLT_03080,B2C,Returning,2024-04-11,Sidi Bel Abbès,Menuiserie,"PORTE VITREE 1/1 EN WPC 1230mm AVEC CADRE EN WPC - Gris Nardo, Zecar",1.0,37954.0,Paiement à la livraison,Partiellement payé,PORTE VITREE 1/
13606,17523,CLT_03771,B2C,Returning,2024-05-24,Constantine,Sanitaire,Capteur de débit pour chauffe-eau à T° const,4.0,1695.87,Paiement à la livraison,En livraison par NOEST,Capteur de débi
13608,17677,CLT_00191,B2C,New,2024-06-14,Adrar,Sanitaire,Chauffe-eau à température constante WCT-12L (Gaz Naturel) - Gris,1.0,25912.16,CIB / EDAHABIA,En livraison par NOEST,Chauffe-eau à t
13620,14015,CLT_02536,B2C,New,2023-05-09,Béjaïa,Électricité,Détecteur de mouvement DIAA Acrylique - Noir,4.0,3555.86,Paiement à la livraison,Partiellement remboursée,Détecteur de mo
13652,15354,CLT_01394,B2C,Returning,2023-10-25,Mila,Pièces de rechange pour S.A.V.,Ventilateur 56W,1.0,4513.2,Paiement à la livraison,Partiellement remboursée,Ventilateur 56W
13683,14870,CLT_02398,B2C,Returning,2023-08-31,Mostaganem,Électricité,Interrupteur double allumage NIR,3.0,642.79,Paiement à la livraison,Partiellement remboursée,Interrupteur do
13696,16260,CLT_02177,B2C,New,2024-01-12,Aïn Defla,Électricité,Serrure électrique noir avec doigt de verrouillage,1.0,7749.94,Paiement à la livraison,Retour NOEST,Serrure électri
13702,17566,CLT_00875,B2C,New,2024-05-31,Médéa,Sanitaire,Distributeur 4 voies,3.0,8493.03,Paiement à la livraison,En livraison par NOEST,Distributeur 4
13721,15269,CLT_02517,B2C,New,2023-10-16,Constantine,Sanitaire,Mitigeur Cuisine à Bec Coudé Fly,1.0,6838.18,Paiement à la livraison,Retour NOEST,Mitigeur Cuisin
13755,17683,CLT_01086,B2C,Returning,2024-06-14,Tlemcen,Électricité,Cadre appareillage externe quadrant NOOR,6.0,218.82,Paiement à la livraison,En livraison par NOEST,Cadre appareill
13769,15502,CLT_00959,B2C,New,2023-11-09,Annaba,Électricité,Prise de protection réglable,2.0,2315.87,Paiement à la livraison,Retour NOEST,Prise de protec
13775,14870,CLT_02398,B2C,Returning,2023-08-31,Mostaganem,Électricité,Prise double avec terre Adenium,5.0,1253.67,Paiement à la livraison,Partiellement remboursée,Prise double av
13781,17613,CLT_02612,B2C,New,2024-06-06,Djelfa,Sanitaire,Chauffe-eau à température constante WCT-16L (Gaz Naturel) - Blanc,1.0,28592.73,CIB / EDAHABIA,En livraison par NOEST,Chauffe-eau à t
13816,17732,CLT_03980,B2C,New,2024-06-20,Constantine,Sanitaire,Chauffe-eau à température constante WCT-12L (Gaz Naturel) - Gris,1.0,25912.16,CIB / EDAHABIA,En livraison par NOEST,Chauffe-eau à t
13898,14513,CLT_03276,B2C,Returning,2023-07-15,Alger,Électricité,Disjoncteur différentiel sensible 300mA TRI ND DPE1.4P.63,1.0,4558.79,Paiement à la livraison,Retour NOEST,Disjoncteur dif
13909,17727,CLT_00702,B2C,New,2024-06-20,Tiaret,Sanitaire,Rallonge du conduit de fumée concentrique (50 cm) chauffe-eau 12L,1.0,1094.11,Paiement à la livraison,En livraison par NOEST,Rallonge du con
13923,17661,CLT_01636,B2C,Returning,2024-06-11,Aïn Defla,Électricité,Disjoncteur ECB5 DPN.1P+N.32,1.0,460.44,Paiement à la livraison,En livraison par NOEST,Disjoncteur ECB
13937,17669,CLT_03494,B2C,Returning,2024-06-13,Ouled Djellal,Électricité,Relais Thermique 230/400V - 5.5-8A,2.0,1878.22,Paiement à la livraison,En livraison par NOEST,Relais Thermiqu
13943,17587,CLT_03962,B2C,New,2024-06-02,Alger,Électricité,Protecteur de tension et courant réglable PTDR3.40A,1.0,1755.77,CIB / EDAHABIA,En livraison par NOEST,Protecteur de t
13962,16441,CLT_00318,B2C,Returning,2024-01-27,Ouargla,Sanitaire,Mitigeur Amen Bidet,1.0,3820.27,Paiement à la livraison,Partiellement remboursée,Mitigeur Amen B
13993,17460,CLT_02464,B2C,Returning,2024-05-16,Mostaganem,Sanitaire,Mitigeur Amen Lavabo Blanc,1.0,3820.27,Paiement à la livraison,Retour NOEST,Mitigeur Amen L
14012,13706,CLT_02381,B2C,New,2023-04-03,Khenchela,Électricité,Spot 3D LED - 18 watt,20.0,7749.94,Paiement à la livraison,Retour NOEST,Spot 3D LED - 1
14053,17139,CLT_03080,B2C,Returning,2024-04-11,Sidi Bel Abbès,Menuiserie,"PORTE PLEINE EN WPC 830mm AVEC CADRE EN WPC - Gris Nardo, Astrid",10.0,253717.36,Paiement à la livraison,Partiellement payé,PORTE PLEINE EN
14123,17577,CLT_01551,B2C,New,2024-06-01,Chlef,Électricité,Interrupteur va et vient Acrylique - Doré,17.0,5967.46,Paiement à la livraison,En livraison par NOEST,Interrupteur va
14127,17673,CLT_03941,B2C,Returning,2024-06-13,Annaba,Électricité,Electrode d’allumage droite,2.0,820.58,Paiement à la livraison,En livraison par NOEST,Electrode d’all
14130,17626,CLT_03673,B2C,Returning,2024-06-09,Alger,Électricité,Interrupteur double allumage Sabah,200.0,35660.68,Paiement par chèque,En attente,Interrupteur do
14182,15131,CLT_03704,B2C,New,2023-09-30,Oran,Sanitaire,Mitigeur à capteur automatique,1.0,15417.83,Paiement à la livraison,Retour NOEST,Mitigeur à capt
14206,15300,CLT_03673,B2C,Returning,2023-10-19,Constantine,Sanitaire,Mitigeur Cuisine à Bec Coudé Fly,1.0,6838.18,Paiement à la livraison,Retour NOEST,Mitigeur Cuisin
14227,17467,CLT_02102,B2C,New,2024-05-17,Alger,Électricité,Ruban LED RGB 1 ligne 8W (Multi-couleurs),5.0,774.99,Paiement à la livraison,Retour NOEST,Ruban LED RGB 1
14267,17554,CLT_03298,B2C,Returning,2024-05-30,Annaba,Électricité,Lampe Led Sphérique – 7 à 20 Watt (lumière blanche) - 14 watt,30.0,4239.67,Paiement à la livraison,En livraison par NOEST,Lampe Led Sphér
14276,17571,CLT_03776,B2C,Returning,2024-06-01,Blida,Sanitaire,Ventilateur 8W pour chauffe-eau à T° const WCT 12L,1.0,1180.73,Paiement à la livraison,En livraison par NOEST,Ventilateur 8W
14283,17536,CLT_03122,B2C,New,2024-05-25,Alger,Électricité,Disjoncteur différentiel sensible 300mA mono ND DPE1.2P.45,1.0,2370.57,Paiement à la livraison,En livraison par NOEST,Disjoncteur dif
14296,13646,CLT_00236,B2C,New,2023-03-19,Tlemcen,Électricité,Protecteur de tension et courant réglable PTDR3.40A,1.0,1791.6,Paiement à la livraison,Retour NOEST,Protecteur de t
14311,17141,CLT_03080,B2C,Unknown,2024-04-11,Sidi Bel Abbès,Non catégorisé,,,,,Attente paiement,
14333,14986,CLT_02052,B2C,New,2023-09-15,Blida,Électricité,Interrupteur simple allumage Acrylique - Doré,2.0,702.05,Paiement à la livraison,Retour NOEST,Interrupteur si
14335,17731,CLT_03973,B2C,New,2024-06-20,Constantine,Sanitaire,Robinet Ablution Série 07,1.0,3619.68,Paiement à la livraison,En livraison par NOEST,Robinet Ablutio
14346,17718,CLT_03257,B2C,Returning,2024-06-19,Jijel,Électricité,Lampe Led Sphérique – 7 à 20 Watt (lumière blanche) - 9 watt,137.0,15613.86,Paiement à la livraison,En livraison par NOEST,Lampe Led Sphér
14354,17236,CLT_01993,B2C,New,2024-04-21,Oum El Bouaghi,Électricité,Transformateur DC 24V/1A,1.0,834.26,Paiement à la livraison,Partiellement remboursée,Transformateur
14374,17295,CLT_02133,B2C,New,2024-04-28,Ouargla,Électricité,Prise avec terre NOOR,4.0,656.47,Paiement à la livraison,Retour NOEST,Prise avec terr
14386,17610,CLT_02673,B2C,New,2024-06-05,Tizi Ouzou,Sanitaire,Chaudière SL-DL32,1.0,117616.78,Paiement à la livraison,Retour NOEST,Chaudière SL-DL
14403,17667,CLT_01000,B2C,Returning,2024-06-12,Boumerdès,Électricité,Spot LED Orientable (lumière jaune) - 3 watt,8.0,1203.52,Paiement à la livraison,En livraison par NOEST,Spot LED Orient
14428,17331,CLT_03870,B2C,Returning,2024-05-03,Skikda,Électricité,Transformateur Ruban LED 8A 8mm,4.0,547.05,Paiement à la livraison,Retour NOEST,Transformateur
14542,17734,CLT_01681,B2C,Returning,2024-06-20,Skikda,Électricité,Serrure électrique grise,1.0,5652.9,Paiement à la livraison,En livraison par NOEST,Serrure électri
14561,17642,CLT_03812,B2C,Returning,2024-06-10,Mila,Sanitaire,Carte de contrôle électronique pour chauffe-eau à T° const WCT 12L,2.0,4212.32,Paiement à la livraison,En livraison par NOEST,Carte de contrô
14564,14013,CLT_01782,B2C,New,2023-05-09,Bordj Bou Arreridj,Électricité,Interrupteur double allumage Acrylique - Noir,1.0,351.03,Paiement à la livraison,Retour NOEST,Interrupteur do
14611,17536,CLT_03122,B2C,New,2024-05-25,Alger,Électricité,Tableau de distribution 3 modules,1.0,300.88,Paiement à la livraison,En livraison par NOEST,Tableau de dist
14628,17669,CLT_03494,B2C,Returning,2024-06-13,Ouled Djellal,Électricité,Protecteur de tension et courant réglable PTDR5.63A,1.0,1595.58,Paiement à la livraison,En livraison par NOEST,Protecteur de t
14650,17521,CLT_01847,B2C,Returning,2024-05-24,Béchar,Électricité,Prise simple DIAA Métal,3.0,1518.08,Paiement à la livraison,En livraison par NOEST,Prise simple DI
14671,13012,CLT_02939,B2C,New,2023-01-08,Alger,Électricité,Prise avec Terre DIAA Acrylique - Doré,2.0,700.23,Paiement à la livraison,Retour NOEST,Prise avec Terr
14673,17653,CLT_03673,B2C,Returning,2024-06-11,Khenchela,Sanitaire,Mitigeur Lavabo Fly Noir,1.0,5671.13,Paiement à la livraison,En livraison par NOEST,Mitigeur Lavabo
14675,17331,CLT_03870,B2C,Returning,2024-05-03,Skikda,Sanitaire,Mitigeur Lavabo Fly,1.0,5470.55,Paiement à la livraison,Retour NOEST,Mitigeur Lavabo
14679,17569,CLT_00057,B2C,New,2024-06-01,Saïda,Électricité,Pack Ruban LED RGB 1 ligne 8W (Multi-couleurs) avec Contrôleur,1.0,-17.87,CIB / EDAHABIA,En livraison par NOEST,Pack Ruban LED
14684,17578,CLT_02028,B2C,New,2024-06-01,Djelfa,Sanitaire,Portillon Eau,1.0,1230.87,Paiement à la livraison,En livraison par NOEST,Portillon Eau
14690,17673,CLT_03941,B2C,Returning,2024-06-13,Annaba,Pièces de rechange pour S.A.V.,Echangeur de chaleur à plaques 10,1.0,3665.27,Paiement à la livraison,En livraison par NOEST,Echangeur de ch
14691,17677,CLT_00191,B2C,New,2024-06-14,Adrar,Sanitaire,Robinet cuisinière double (G1/2),1.0,1787.05,CIB / EDAHABIA,En livraison par NOEST,Robinet cuisini
14694,14986,CLT_02052,B2C,New,2023-09-15,Blida,Électricité,Prise double avec terre DIAA Acrylique - Doré,2.0,939.11,Paiement à la livraison,Retour NOEST,Prise double av
14712,17460,CLT_02464,B2C,Returning,2024-05-16,Mostaganem,Sanitaire,Colonne de douche A008,1.0,14861.66,Paiement à la livraison,Retour NOEST,Colonne de douc
14743,17523,CLT_03771,B2C,Returning,2024-05-24,Constantine,Sanitaire,Afficheur pour chauffe-eau à T° const,2.0,2872.04,Paiement à la livraison,En livraison par NOEST,Afficheur pour
14755,17699,CLT_00079,B2C,New,2024-06-16,Blida,Sanitaire,Chaudière chauffage seul SL-NL36,1.0,106329.22,CIB / EDAHABIA,En livraison par NOEST,Chaudière chauf
14774,17295,CLT_02133,B2C,New,2024-04-28,Ouargla,Électricité,Disjoncteur unipolaire ECB3.UN.16,4.0,838.82,Paiement à la livraison,Retour NOEST,Disjoncteur uni
14782,17673,CLT_03941,B2C,Returning,2024-06-13,Annaba,Pièces de rechange pour S.A.V.,Ventilateur 45W,1.0,6318.48,Paiement à la livraison,En livraison par NOEST,Ventilateur 45W
14799,14870,CLT_02398,B2C,Returning,2023-08-31,Mostaganem,Électricité,Prise avec terre DIAA Métal,4.0,2024.1,Paiement à la livraison,Partiellement remboursée,Prise avec terr
14812,17536,CLT_03122,B2C,New,2024-05-25,Alger,Électricité,Disjoncteur ECB5 DPN.1P+N.25,1.0,460.44,Paiement à la livraison,En livraison par NOEST,Disjoncteur ECB
14867,12824,CLT_04037,B2C,Returning,2022-12-19,Sétif,Électricité,Spot LED Orientable (lumière blanche) - 12 watt,4.0,2037.23,CIB / EDAHABIA,Remboursée,Spot LED Orient
14893,16133,CLT_03673,B2C,Returning,2023-12-29,Tiaret,Non catégorisé,Rallonge du conduit de fumée concentrique (1m),2.0,6035.84,Paiement à la livraison,Partiellement remboursée,Rallonge du con
14897,17704,CLT_02123,B2C,New,2024-06-17,Tlemcen,Sanitaire,Portillon Eau,1.0,1230.87,Paiement à la livraison,En livraison par NOEST,Portillon Eau
14904,12599,CLT_03080,B2C,Returning,2022-11-28,Tébessa,Sanitaire,Panneau de verre pour chauffe-eau à T° const,1.0,2201.9,Paiement à la livraison,Retour NOEST,Panneau de verr
14970,17677,CLT_00191,B2C,New,2024-06-14,Adrar,Sanitaire,"Flexible Gaz Onduleux Extensible 1/2"" Femelle-Femelle - 50-100cm",1.0,804.17,CIB / EDAHABIA,En livraison par NOEST,Flexible Gaz On
14979,17577,CLT_01551,B2C,New,2024-06-01,Chlef,Électricité,Interrupteur double allumage Acrylique - Doré,15.0,5265.4,Paiement à la livraison,En livraison par NOEST,Interrupteur do
15013,14500,CLT_03606,B2C,Returning,2023-07-13,Blida,Électricité,Interrupteur Double Allumage DIAA Glass,1.0,437.64,Paiement à la livraison,Retour NOEST,Interrupteur Do
15014,15511,CLT_01574,B2C,New,2023-11-10,Oran,Sanitaire,Mitigeur Lavabo Fly Noir,1.0,5671.13,Paiement à la livraison,Partiellement remboursée,Mitigeur Lavabo
15027,17528,CLT_03155,B2C,Returning,2024-05-24,Tlemcen,Électricité,Prise satellite Acrylique DIAA - Doré,10.0,4467.61,Paiement à la livraison,En livraison par NOEST,Prise satellite
15032,17554,CLT_03298,B2C,Returning,2024-05-30,Annaba,Électricité,Prise avec terre +2 USB DIAA Glass,1.0,1358.52,Paiement à la livraison,En livraison par NOEST,Prise avec terr
15043,17624,CLT_01679,B2C,New,2024-06-09,Alger,Sanitaire,Kit complet partie eau 10L,1.0,3920.56,Paiement à la livraison,En livraison par NOEST,Kit complet par
15049,14853,CLT_02782,B2C,New,2023-08-28,Alger,Électricité,Protecteur de tension réglable PTDR2 40 A,1.0,1581.9,Paiement à la livraison,Retour NOEST,Protecteur de t
15092,12651,CLT_03080,B2C,Returning,2022-12-03,Tizi Ouzou,Sanitaire,Capteur de pression d'eau,1.0,0.0,Paiement à la livraison,Retour NOEST,Capteur de pres
15128,17600,CLT_01971,B2C,New,2024-06-04,Tizi Ouzou,Électricité,Protecteur de tension et courant réglable PTDR3.40A,1.0,1791.6,Paiement à la livraison,Retour NOEST,Protecteur de t
15136,17438,CLT_03949,B2C,New,2024-05-14,Alger,Électricité,Prise satellite Acrylique DIAA - Noir,1.0,446.76,Paiement à la livraison,Retour NOEST,Prise satellite
15139,17527,CLT_00457,B2C,New,2024-05-24,Médéa,Sanitaire,Panneau de verre pour chauffe-eau à T° const - Blanc,1.0,3592.33,Paiement à la livraison,En livraison par NOEST,Panneau de verr
15145,17550,CLT_03956,B2C,New,2024-05-30,Alger,Électricité,Protecteur de tension et courant réglable PTDR5.63A,4.0,6254.66,CIB / EDAHABIA,En livraison par NOEST,Protecteur de t
15167,17679,CLT_03673,B2C,Returning,2024-06-14,Relizane,Électricité,Sonnette 4 fils VFE01 - Gris,1.0,8014.35,Paiement à la livraison,En livraison par NOEST,Sonnette 4 fils
15174,17331,CLT_03870,B2C,Returning,2024-05-03,Skikda,Électricité,Interrupteur simple NOOR,3.0,465.0,Paiement à la livraison,Retour NOEST,Interrupteur si
15178,12313,CLT_03381,B2C,New,2022-10-24,Alger,Menuiserie,"PORTE VITREE 1/3 EN MDF NID ABEILLE 730mm AVEC CADRE EN WPC110mm - Gris Anthtracite, Zecar",2.0,48250.23,CIB / EDAHABIA,Remboursée,PORTE VITREE 1/
15223,17650,CLT_03673,B2C,Returning,2024-06-10,Tamanrasset,Électricité,Prise de protection réglable,5.0,5310.99,Paiement à la livraison,En livraison par NOEST,Prise de protec
15227,17688,CLT_03972,B2C,New,2024-06-14,Béjaïa,Électricité,Prise de protection réglable,1.0,1062.2,Paiement à la livraison,En livraison par NOEST,Prise de protec
15238,17576,CLT_01455,B2C,New,2024-06-01,Oran,Électricité,Monitor Distributor (Switch),1.0,3400.86,Paiement à la livraison,En livraison par NOEST,Monitor Distrib
15253,14438,CLT_01550,B2C,New,2023-07-03,Saïda,Électricité,Prise de protection réglable,1.0,1157.93,Paiement à la livraison,Retour NOEST,Prise de protec
15263,17524,CLT_03953,B2C,New,2024-05-24,M'Sila,Électricité,Transformateur DC 24V/1A,1.0,834.26,Paiement à la livraison,En livraison par NOEST,Transformateur
15332,17654,CLT_03673,B2C,Returning,2024-06-11,Batna,Sanitaire,Chauffe-eau à température constante WCT-16L (Gaz Naturel) - Blanc,1.0,29176.26,Paiement à la livraison,En livraison par NOEST,Chauffe-eau à t
15352,17664,CLT_03673,B2C,Returning,2024-06-11,Skikda,Sanitaire,Chauffe-eau à température constante XCT-12L (Gaz Butane) - Gris,1.0,27352.74,Paiement à la livraison,En livraison par NOEST,Chauffe-eau à t
15358,17588,CLT_00001,B2C,New,2024-06-02,Béjaïa,Électricité,Protecteur de tension et courant réglable PTDR5.63A,3.0,4786.73,Paiement à la livraison,En livraison par NOEST,Protecteur de t
15378,17467,CLT_02102,B2C,New,2024-05-17,Alger,Électricité,Contrôleur Ruban LED RGB,1.0,583.53,Paiement à la livraison,Retour NOEST,Contrôleur Ruba
15471,12421,CLT_03080,B2C,Returning,2022-11-06,Béjaïa,Sanitaire,Carte de contrôle électronique pour chauffe-eau à T° const WCT 12L,1.0,0.0,Paiement à la livraison,Retour NOEST,Carte de contrô
15507,16480,CLT_03276,B2C,Returning,2024-01-29,Alger,Électricité,Interrupteur double allumage NOOR,4.0,711.17,Paiement à la livraison,Retour NOEST,Interrupteur do
15534,17597,CLT_01132,B2C,New,2024-06-03,Tizi Ouzou,Sanitaire,Mitigeur Bidet Fly Noir,1.0,5557.71,CIB / EDAHABIA,En livraison par NOEST,Mitigeur Bidet
15544,17660,CLT_03914,B2C,Returning,2024-06-11,Boumerdès,Sanitaire,Moteur vanne à 3 voies,1.0,957.35,Paiement à la livraison,En livraison par NOEST,Moteur vanne à
15619,17617,CLT_03966,B2C,New,2024-06-06,Batna,Électricité,Portillon Electricité,2.0,2935.86,Paiement à la livraison,En livraison par NOEST,Portillon Elect
15620,15354,CLT_01394,B2C,Returning,2023-10-25,Mila,Sanitaire,Carte de contrôle électronique pour chauffe-eau à T° const WCT 16L,1.0,2092.48,Paiement à la livraison,Partiellement remboursée,Carte de contrô
15683,17381,CLT_03944,B2C,New,2024-05-09,Bouira,Électricité,Prise double simple DIAA Métal,1.0,729.41,Paiement à la livraison,Partiellement remboursée,Prise double si
15690,17623,CLT_03968,B2C,New,2024-06-09,Jijel,Électricité,Disjoncteur différentiel sensible 300mA TRI ND DPE1-I.4P.32 Din Rail,1.0,3569.53,Virement / Versement  bancaire,En livraison par NOEST,Disjoncteur dif
15718,15831,CLT_03776,B2C,Returning,2023-12-07,Blida,Sanitaire,Bloc de gaz,1.0,6318.48,Paiement à la livraison,Partiellement remboursée,Bloc de gaz
15815,17729,CLT_01714,B2C,New,2024-06-20,Alger,Sanitaire,Colonne de douche A007,1.0,13630.78,Paiement à la livraison,En livraison par NOEST,Colonne de douc
15833,17580,CLT_03763,B2C,Returning,2024-06-02,Oran,Électricité,Carte de contrôle électronique,1.0,8233.17,Paiement à la livraison,En livraison par NOEST,Carte de contrô
15837,14617,CLT_01910,B2C,New,2023-07-28,Mascara,Électricité,Prise avec Terre +2 USB NOOR,1.0,1021.17,Paiement à la livraison,Retour NOEST,Prise avec Terr
15844,16480,CLT_03276,B2C,Returning,2024-01-29,Alger,Électricité,Prise simple NOOR,20.0,3099.98,Paiement à la livraison,Retour NOEST,Prise simple NO
15862,17594,CLT_01411,B2C,New,2024-06-03,Guelma,Sanitaire,Chauffe-eau à température constante WCT-12L (Gaz Naturel) - Blanc,1.0,26440.98,Paiement à la livraison,En livraison par NOEST,Chauffe-eau à t
15868,15252,CLT_01849,B2C,Returning,2023-10-13,Alger,Pièces de rechange pour S.A.V.,Vase d’expansion 10L,2.0,11014.04,Paiement à la livraison,Retour NOEST,Vase d’expansio
15892,17438,CLT_03949,B2C,New,2024-05-14,Alger,Électricité,Interrupteur double allumage Acrylique - Noir,6.0,2106.16,Paiement à la livraison,Retour NOEST,Interrupteur do
15896,14647,CLT_01426,B2C,New,2023-08-02,Ain Salah,Électricité,Prise avec terre DIAA Métal,1.0,506.03,Paiement à la livraison,Retour NOEST,Prise avec terr
15973,13085,CLT_02887,B2C,Returning,2023-01-15,Tizi Ouzou,Électricité,Interrupteur va et vient NOOR,10.0,1586.46,Paiement à la livraison,Retour NOEST,Interrupteur va
15980,17642,CLT_03812,B2C,Returning,2024-06-10,Mila,Sanitaire,Détecteur de flamme pour chauffe-eau à T° const,3.0,1012.05,Paiement à la livraison,En livraison par NOEST,Détecteur de fl
15993,17684,CLT_01687,B2C,New,2024-06-14,Batna,Électricité,Interrupteur Simple Allumage DIAA Glass,4.0,1750.58,Paiement à la livraison,En livraison par NOEST,Interrupteur Si
16036,14198,CLT_03019,B2C,New,2023-05-28,Oran,Sanitaire,Chaudière SL-DM18,1.0,80234.7,Paiement à la livraison,Retour NOEST,Chaudière SL-DM
16101,17697,CLT_03164,B2C,Returning,2024-06-16,Alger,Électricité,Tube Led Plastique (lumière blanche) - 9 watt,2.0,401.17,Paiement à la livraison,En livraison par NOEST,Tube Led Plasti
16132,17688,CLT_03972,B2C,New,2024-06-14,Béjaïa,Sanitaire,Chaudière à condensation QL-DO30,1.0,127190.24,Paiement à la livraison,En livraison par NOEST,Chaudière à con
16135,17574,CLT_03673,B2C,Returning,2024-06-01,Béjaïa,Pièces de rechange pour S.A.V.,Capteur Holl,1.0,966.46,Paiement à la livraison,En livraison par NOEST,Capteur Holl
16140,17724,CLT_00747,B2C,New,2024-06-20,Oran,Sanitaire,Chauffe-eau à température constante XCT-12L (Gaz Butane) - Gris,1.0,27352.74,Paiement à la livraison,En livraison par NOEST,Chauffe-eau à t
16217,14861,CLT_01648,B2C,Returning,2023-08-30,Skikda,Sanitaire,Mitigeur Amen Lavabo Blanc,2.0,7640.53,Paiement à la livraison,Partiellement remboursée,Mitigeur Amen L
16243,17623,CLT_03968,B2C,New,2024-06-09,Jijel,Électricité,Disjoncteur différentiel sensible 300mA TRI ND DPE1.4P.63,1.0,4558.79,Virement / Versement  bancaire,En livraison par NOEST,Disjoncteur dif
16255,17557,CLT_02609,B2C,Returning,2024-05-31,Aïn Defla,Électricité,Relais de phase avec afficheur RDP1. 380V,1.0,3090.86,Paiement à la livraison,En livraison par NOEST,Relais de phase
16296,17633,CLT_02506,B2C,New,2024-06-09,Alger,Sanitaire,Rallonge du conduit de fumée concentrique (1m) chauffe-eau 12L,1.0,1413.22,Paiement à la livraison,En livraison par NOEST,Rallonge du con
16301,17534,CLT_02012,B2C,Unknown,2024-06-09,Tlemcen,Non catégorisé,,,,,Attente paiement,
16316,17616,CLT_01904,B2C,New,2024-06-06,Bouira,Électricité,Cadre appareillage externe doublé DIAA - Noir,100.0,20970.43,Paiement à la livraison,En livraison par NOEST,Cadre appareill
16342,16619,CLT_00150,B2C,New,2024-02-09,Alger,Sanitaire,Chauffe-eau à température constante WCT-12L (Gaz Naturel) - Blanc,1.0,26440.98,Paiement à la livraison,Retour NOEST,Chauffe-eau à t
16354,17734,CLT_01681,B2C,Returning,2024-06-20,Skikda,Électricité,Prise satellite NOOR,3.0,588.08,Paiement à la livraison,En livraison par NOEST,Prise satellite
16365,17542,CLT_02309,B2C,New,2024-05-26,Alger,Électricité,Prise réseau Acrylique DIAA - Doré,5.0,2233.81,Paiement à la livraison,En livraison par NOEST,Prise réseau Ac
16372,13917,CLT_01003,B2C,Returning,2023-04-28,Oran,Sanitaire,Echangeur 10L,3.0,29075.96,Paiement à la livraison,Retour NOEST,Echangeur 10L
16438,17675,CLT_01091,B2C,New,2024-06-13,Alger,Électricité,Prise simple DIAA Glass,4.0,1750.58,Paiement à la livraison,En livraison par NOEST,Prise simple DI
16448,17526,CLT_03673,B2C,Returning,2024-05-24,Chlef,Sanitaire,Conduit de fumée concentrique (cheminée),1.0,2416.16,Paiement à la livraison,En livraison par NOEST,Conduit de fumé
16454,17718,CLT_03257,B2C,Returning,2024-06-19,Jijel,Électricité,Spot 3D LED ( 3 couleurs ) - 18 watt,15.0,6154.37,Paiement à la livraison,En livraison par NOEST,Spot 3D LED ( 3
16464,14913,CLT_03676,B2C,New,2023-09-08,Tizi Ouzou,Électricité,Prise avec terre +2 USB DIAA Glass,1.0,1358.52,Paiement à la livraison,Partiellement remboursée,Prise avec terr
